1745
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO|ESTRATO|NUMERO_ARE|SI|NO|NULOS|TOTAL|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
14|12|3413|C|1|0|1|2061|98|12|0|1412|32|24|1|0|25|2021|8|1|18|8|11|1|N
14|12|3413|C|4|0|1|2061|98|12|0|1412|32|19|0|1|20|2021|8|1|18|9|37|1|N
14|12|3453|C|6|0|2|2051|98|12|0|1412|31|29|1|0|30|2021|8|1|18|28|3|1|N
14|13|2605|B|1|0|1|1495|99|13|0|1413|21|36|0|0|36|2021|8|1|18|49|43|1|N
14|13|2616|C|3|0|1|1830|99|13|0|1413|28|66|2|0|68|2021|8|1|18|19|32|1|N
14|13|2618|B|1|0|1|1833|99|13|0|1413|19|69|1|0|70|2021|8|1|18|24|24|1|N
14|13|3193|B|1|0|1|1774|120|13|0|1413|6|96|2|0|98|2021|8|1|18|39|59|1|N
14|13|3204|C|1|0|1|1155|99|13|0|1413|5|102|0|0|102|2021|8|1|18|33|57|1|N
14|13|3207|C|1|0|1|1419|120|13|0|1413|11|62|2|0|64|2021|8|1|18|20|53|1|N
14|14|793|B|1|0|1|1746|41|14|0|1414|26|51|0|0|51|2021|8|1|18|21|24|1|N
14|14|802|B|1|0|1|1364|41|14|0|1414|1|60|1|0|61|2021|8|1|18|7|43|1|N
14|14|873|B|1|0|1|1092|41|14|0|1414|34|55|0|1|56|2021|8|1|18|26|55|1|N
14|14|925|C|1|0|1|1434|41|14|0|1414|12|69|0|0|69|2021|8|1|18|24|1|1|N
14|14|990|C|1|0|1|1598|41|14|0|1414|18|75|1|0|76|2021|8|1|19|50|54|1|N
14|14|1533|C|1|0|1|1395|41|14|0|1414|22|79|2|0|81|2021|8|1|18|24|53|1|N
14|15|170|B|1|0|2|1841|13|15|0|1415|4|26|0|0|26|2021|8|1|19|13|34|1|N
14|15|263|C|1|0|1|1199|18|15|0|1415|14|67|1|0|68|2021|8|1|18|24|52|1|N
14|15|1635|B|1|0|2|1761|49|15|0|1415|18|63|1|1|65|2021|8|1|18|41|47|1|N
14|15|1914|B|1|0|1|1610|68|15|0|1415|28|61|0|0|61|2021|8|1|19|3|20|1|N
14|15|1926|B|1|0|3|1951|68|15|0|1415|30|67|4|0|71|2021|8|1|18|26|56|1|N
14|15|2756|C|1|0|3|1462|106|15|0|1415|32|17|0|0|17|2021|8|1|18|16|51|1|N
14|16|2517|B|1|0|1|1511|99|16|0|1416|6|85|1|0|86|2021|8|1|18|45|7|1|N
14|16|2520|B|1|0|1|1738|99|16|0|1416|6|60|0|0|60|2021|8|1|18|39|5|1|N
14|16|2530|C|2|0|1|1816|99|16|0|1416|10|86|0|0|86|2021|8|1|18|15|16|1|N
14|16|2538|B|1|0|1|1112|99|16|0|1416|11|56|0|1|57|2021|8|1|18|11|59|1|N
14|16|2586|C|1|0|1|1572|99|16|0|1416|25|63|1|0|64|2021|8|1|18|38|7|1|N
14|16|3612|C|1|0|1|1383|99|16|0|1416|32|43|4|0|47|2021|8|1|18|22|12|1|N
14|17|19|C|1|0|1|1194|2|17|0|1417|1|171|1|1|173|2021|8|1|18|27|0|1|N
14|17|397|C|1|0|1|1562|25|17|0|1417|5|31|0|0|31|2021|8|1|19|25|52|1|N
14|17|403|B|1|0|3|1749|25|17|0|1417|5|45|0|0|45|2021|8|1|18|9|51|1|N
14|17|472|B|1|0|1|1513|31|17|0|1417|6|90|2|0|92|2021|8|1|18|38|20|1|N
14|17|2831|B|1|0|1|2038|114|17|0|1417|27|101|0|0|101|2021|8|1|19|11|19|1|N
14|17|2898|C|2|0|3|1662|119|17|0|1417|28|21|1|0|22|2021|8|1|18|10|33|1|N
14|18|58|C|1|0|1|1360|6|18|0|1418|2|64|0|0|64|2021|8|1|19|48|55|1|N
14|18|72|C|2|0|2|1638|6|18|0|1418|4|51|1|0|52|2021|8|1|18|38|9|1|N
14|18|194|B|1|0|1|1797|15|18|0|1418|18|33|0|0|33|2021|8|1|18|7|54|1|N
14|18|207|C|2|0|1|1496|15|18|0|1418|20|89|0|0|89|2021|8|1|19|43|38|1|N
14|18|316|C|1|0|1|1927|22|18|0|1418|29|90|0|0|90|2021|8|1|19|42|10|1|N
14|18|2006|C|1|0|2|1278|70|18|0|1418|22|107|0|0|107|2021|8|1|20|11|29|1|N
14|19|335|C|1|0|1|1076|23|19|0|1419|3|45|0|0|45|2021|8|1|18|49|11|1|N
14|19|380|C|1|0|1|1797|23|19|0|1419|11|130|1|0|131|2021|8|1|19|17|7|1|N
14|19|2018|B|1|0|2|1106|71|19|0|1419|18|47|1|0|48|2021|8|1|18|28|40|1|N
14|19|2254|B|1|0|3|1603|86|19|0|1419|23|30|1|0|31|2021|8|1|19|7|41|1|N
14|19|2773|B|1|0|1|1855|109|19|0|1419|29|165|2|0|167|2021|8|1|18|37|14|1|N
14|19|2777|C|1|0|1|1222|109|19|0|1419|29|158|1|0|159|2021|8|1|19|0|54|1|N
14|20|5|B|1|0|2|1604|1|20|0|1420|1|33|1|1|35|2021|8|1|18|26|11|1|N
14|20|10|C|1|0|2|1515|1|20|0|1420|2|15|0|0|15|2021|8|1|18|28|58|1|N
14|20|2027|C|2|0|1|1556|72|20|0|1420|9|117|0|1439|1556|2021|8|1|18|12|41|1|N
14|20|2049|C|5|0|2|1995|72|20|0|1420|16|67|1|0|68|2021|8|1|18|38|47|1|N
14|20|2691|C|2|0|1|1885|102|20|0|1420|28|66|1|0|67|2021|8|1|18|23|38|1|N
14|20|2695|C|1|0|2|1837|102|20|0|1420|23|62|0|0|62|2021|8|1|18|21|3|1|N
15|1|3|C|1|0|1|1933|1|14|0|1501|5|119|2|0|121|2021|8|1|19|41|48|1|N
15|1|1081|B|1|0|2|1728|27|14|0|1501|12|90|1|0|91|2021|8|1|18|32|19|1|N
15|1|2286|B|1|0|3|1816|46|14|0|1501|16|74|0|0|74|2021|8|1|18|57|22|1|N
15|1|2568|C|1|0|3|1214|57|14|0|1501|22|43|2|0|45|2021|8|1|18|12|21|1|N
15|1|2571|B|1|0|3|1997|57|14|0|1501|21|105|2|0|107|2021|8|1|18|44|22|1|N
15|1|5707|C|1|0|3|1735|113|14|0|1501|35|51|2|0|53|2021|8|1|18|54|6|1|N
15|2|2243|B|1|0|2|1495|45|12|0|1502|1|181|2|0|183|2021|8|1|18|39|43|1|N
15|2|3044|C|4|0|2|1700|59|12|0|1502|4|67|2|0|69|2021|8|1|18|49|45|1|N
15|2|5466|B|1|0|1|1310|109|19|0|1502|10|163|8|0|171|2021|8|1|18|45|19|1|N
15|2|5467|B|1|0|1|1135|109|19|0|1502|10|130|6|0|136|2021|8|1|18|51|54|1|N
15|2|5468|C|1|0|1|1509|109|19|0|1502|6|109|1|0|110|2021|8|1|18|32|37|1|N
15|2|5572|B|1|0|1|1486|110|19|0|1502|22|180|2|0|182|2021|8|1|18|43|4|1|N
15|3|423|C|1|0|2|1371|14|13|0|1503|1|123|3|0|126|2021|8|1|18|44|25|1|N
15|3|2198|C|1|0|1|1563|43|15|0|1503|15|180|3|1|184|2021|8|1|18|24|32|1|N
15|3|2215|C|2|0|1|1373|43|15|0|1503|21|87|2|0|89|2021|8|1|18|16|19|1|N
15|3|2325|C|2|0|3|1514|48|15|0|1503|25|54|1|1|56|2021|8|1|18|27|4|1|N
15|3|2329|C|1|0|1|1609|48|15|0|1503|29|133|0|0|133|2021|8|1|18|16|44|1|N
15|3|6585|C|1|0|1|1539|43|15|0|1503|15|96|2|1|99|2021|8|1|18|41|27|1|N
15|4|3739|B|1|0|1|1400|61|44|0|1504|24|152|2|0|154|2021|8|1|18|41|2|1|N
15|4|3742|C|1|0|1|1880|61|44|0|1504|11|172|1|0|173|2021|8|1|18|35|57|1|N
15|4|3743|C|1|0|1|1791|61|44|0|1504|11|148|0|2|150|2021|8|1|18|46|45|1|N
15|4|3751|B|1|0|1|1953|61|44|0|1504|27|110|0|0|110|2021|8|1|18|45|0|1|N
15|4|3756|C|1|0|1|1144|61|44|0|1504|8|120|2|1|123|2021|8|1|18|21|9|1|N
15|4|3771|B|1|0|1|1629|61|44|0|1504|17|116|1|1|118|2021|8|1|18|41|16|1|N
15|5|51|C|1|0|1|1649|2|39|0|1505|2|125|1|0|126|2021|8|1|18|19|28|1|N
15|5|3896|C|1|0|2|1956|66|39|0|1505|29|96|4|2|102|2021|8|1|18|40|40|1|N
15|5|4334|B|1|0|1|1603|85|39|0|1505|22|142|2|1|145|2021|8|1|18|33|30|1|N
15|5|4538|C|1|0|1|1576|93|39|0|1505|16|239|0|2|241|2021|8|1|18|38|31|1|N
15|5|4540|B|1|0|3|1823|93|39|0|1505|12|74|1|0|75|2021|8|1|18|30|50|1|N
15|5|6543|C|1|0|1|1361|2|39|0|1505|4|81|0|0|81|2021|8|1|18|17|17|1|N
15|6|527|B|1|0|1|1516|20|38|0|1506|16|164|3|0|167|2021|8|1|20|3|39|1|N
15|6|555|C|1|0|1|1731|20|38|0|1506|9|156|2|1|159|2021|8|1|20|4|8|1|N
15|6|561|B|1|0|1|1452|20|38|0|1506|19|135|1|1|137|2021|8|1|19|11|47|1|N
15|6|575|C|3|0|1|1746|20|38|0|1506|12|121|1|0|122|2021|8|1|19|14|53|1|N
15|6|606|C|1|0|1|1034|20|38|0|1506|23|95|2|0|97|2021|8|1|20|8|31|1|N
15|6|5992|B|1|0|1|1700|34|21|0|1506|2|109|2|0|111|2021|8|1|18|27|28|1|N
15|7|759|C|4|0|1|1705|25|43|0|1507|22|129|0|0|129|2021|8|1|18|32|12|1|N
15|7|797|B|1|0|1|1567|25|26|0|1507|5|144|3|0|147|2021|8|1|18|25|51|1|N
15|7|829|C|1|0|1|1674|25|43|0|1507|26|153|2|1|156|2021|8|1|18|51|47|1|N
15|7|877|C|1|0|1|1159|25|43|0|1507|28|119|3|1|123|2021|8|1|19|19|16|1|N
15|7|906|C|3|0|2|1925|25|43|0|1507|27|115|0|0|115|2021|8|1|18|29|38|1|N
15|7|6190|C|1|0|1|1962|25|43|0|1507|12|129|1|1|131|2021|8|1|18|42|1|1|N
15|8|5483|B|1|0|1|1456|110|11|0|1508|1|112|0|0|112|2021|8|1|18|35|53|1|N
15|8|5554|B|1|0|1|1417|110|11|0|1508|21|166|1|0|167|2021|8|1|18|36|0|1|N
15|8|5557|C|4|0|1|1617|110|11|0|1508|22|117|4|1|122|2021|8|1|18|22|30|2|N
15|8|5628|C|1|0|1|1561|110|11|0|1508|7|145|1|1|147|2021|8|1|18|46|19|1|N
15|8|6176|B|1|0|1|1936|110|11|0|1508|8|145|2|0|147|2021|8|1|18|35|3|1|N
15|8|6179|B|1|0|1|1811|110|11|0|1508|13|148|2|0|150|2021|8|1|18|41|15|1|N
15|9|4043|C|1|0|3|1871|75|15|0|1509|36|29|1|0|30|2021|8|1|18|41|29|1|N
15|9|4069|B|1|0|3|1572|75|15|0|1509|30|41|1|0|42|2021|8|1|18|56|26|1|N
15|9|4070|C|1|0|3|1547|75|15|0|1509|31|13|0|0|13|2021|8|1|18|31|48|1|N
15|9|5750|B|1|0|3|1877|115|10|0|1509|15|43|2|0|45|2021|8|1|18|46|12|1|N
15|9|5755|B|1|0|3|1958|115|10|0|1509|14|56|1|0|57|2021|8|1|18|23|32|1|N
15|9|6595|B|1|0|3|1551|75|15|0|1509|34|79|2|1|82|2021|8|1|18|28|52|1|N
15|10|1738|C|2|0|1|1377|34|6|0|1510|24|117|1|2|120|2021|8|1|18|29|3|1|N
15|10|1771|C|1|0|1|1299|34|6|0|1510|20|76|5|0|81|2021|8|1|18|51|38|1|N
15|10|1774|C|1|0|1|1983|34|6|0|1510|18|143|1|0|144|2021|8|1|18|29|57|1|N
15|10|1777|C|2|0|1|1526|34|6|0|1510|17|132|3|3|138|2021|8|1|19|12|2|1|N
15|10|1789|B|1|0|1|1699|34|6|0|1510|14|193|1|1|195|2021|8|1|18|47|8|1|N
15|10|1798|B|1|0|1|1517|34|8|0|1510|12|167|3|0|170|2021|8|1|19|2|32|1|N
15|11|1347|C|1|0|1|1315|34|21|0|1511|26|121|2|0|123|2021|8|1|18|58|9|1|N
15|11|1349|C|2|0|1|1334|34|21|0|1511|12|99|2|0|101|2021|8|1|18|58|1|1|N
15|11|1357|C|2|0|1|1618|34|21|0|1511|16|112|1|1|114|2021|8|1|18|31|59|1|N
15|11|1358|B|1|0|1|1420|34|21|0|1511|16|98|3|2|103|2021|8|1|18|14|43|1|N
15|11|1364|B|1|0|1|1495|34|37|0|1511|21|138|2|0|140|2021|8|1|18|25|1|1|N
15|11|1365|B|1|0|1|1539|34|37|0|1511|21|112|3|0|115|2021|8|1|18|26|29|1|N
15|12|2078|C|1|0|1|1549|40|40|0|1512|26|96|1|0|97|2021|8|1|19|23|49|1|N
15|12|2132|B|1|0|1|1992|40|40|0|1512|12|140|2|2|144|2021|8|1|18|54|23|1|N
15|12|2133|B|1|0|1|1989|40|40|0|1512|14|137|2|1|140|2021|8|1|19|6|41|1|N
15|12|2136|C|1|0|1|1827|40|40|0|1512|16|150|1|0|151|2021|8|1|18|58|52|1|N
15|12|6071|B|1|0|1|1431|40|40|0|1512|2|148|0|0|148|2021|8|1|18|55|37|1|N
15|12|6132|C|1|0|1|1382|40|40|0|1512|9|145|5|0|150|2021|8|1|18|53|19|1|N
15|13|1561|C|1|0|1|1709|34|22|0|1513|20|167|4|0|171|2021|8|1|18|57|56|1|N
15|13|1574|C|1|0|1|1462|34|22|0|1513|23|115|4|2|121|2021|8|1|18|59|3|1|N
15|13|1862|C|2|0|1|1829|34|8|0|1513|3|102|4|0|106|2021|8|1|18|24|9|1|N
15|13|1867|C|1|0|1|1931|34|8|0|1513|5|202|2|0|204|2021|8|1|18|23|30|1|N
15|13|1915|B|1|0|1|1788|34|8|0|1513|13|161|3|0|164|2021|8|1|18|50|22|1|N
15|13|1920|B|1|0|1|1389|34|8|0|1513|11|121|6|0|127|2021|8|1|18|52|8|1|N
15|14|291|B|1|0|1|1229|13|16|0|1514|16|105|2|0|107|2021|8|1|18|45|42|1|N
15|14|295|C|2|0|1|1448|13|16|0|1514|19|101|1|0|102|2021|8|1|18|30|19|1|N
15|14|857|B|1|0|1|1327|25|26|0|1514|30|106|2|1|109|2021|8|1|18|27|51|1|N
15|14|869|C|1|0|1|1515|25|26|0|1514|27|126|1|0|127|2021|8|1|18|22|0|1|N
15|14|4986|C|1|0|1|1088|105|18|0|1514|4|81|2|0|83|2021|8|1|19|25|17|1|N
15|14|4990|B|1|0|1|1934|105|18|0|1514|4|142|3|1|146|2021|8|1|18|31|50|1|N
15|15|272|B|1|0|1|1929|13|16|0|1515|27|125|2|0|127|2021|8|1|19|4|17|1|N
15|15|273|B|1|0|1|1955|13|16|0|1515|26|116|2|1|119|2021|8|1|18|34|37|1|N
15|15|308|C|1|0|1|1708|13|16|0|1515|21|80|0|0|80|2021|8|1|18|53|27|1|N
15|15|340|C|1|0|1|1148|13|16|0|1515|17|77|2|0|79|2021|8|1|19|4|36|1|N
15|15|344|C|1|0|1|1889|13|16|0|1515|16|91|2|1|94|2021|8|1|19|0|47|1|N
15|15|410|C|1|0|1|1630|13|29|0|1515|3|78|1|0|79|2021|8|1|19|20|17|1|N
15|16|1372|C|1|0|1|1463|34|37|0|1516|3|102|3|1|106|2021|8|1|19|2|51|1|N
15|16|1373|C|1|0|1|1114|34|37|0|1516|6|100|1|1|102|2021|8|1|19|5|55|1|N
15|16|1399|C|1|0|1|1439|34|22|0|1516|4|119|2|0|121|2021|8|1|19|3|22|1|N
15|16|1449|C|1|0|1|1994|34|22|0|1516|15|178|1|0|179|2021|8|1|18|47|39|1|N
15|16|4803|B|1|0|1|1700|105|37|0|1516|28|122|2|0|124|2021|8|1|18|49|23|1|N
15|16|4816|C|1|0|1|1963|105|37|0|1516|21|196|4|0|200|2021|8|1|19|15|32|1|N
15|17|1431|B|1|0|1|1436|34|42|0|1517|12|173|4|2|179|2021|8|1|18|47|59|1|N
15|17|1439|C|1|0|1|1451|34|22|0|1517|14|117|2|0|119|2021|8|1|18|21|25|1|N
15|17|1486|C|1|0|1|1408|34|42|0|1517|24|151|1|0|152|2021|8|1|19|22|27|1|N
15|17|1683|C|1|0|1|1184|34|42|0|1517|10|121|1|0|122|2021|8|1|18|49|9|1|N
15|17|1704|B|1|0|1|1489|34|42|0|1517|19|108|0|0|108|2021|8|1|18|50|23|1|N
15|17|1723|B|1|0|1|1585|34|42|0|1517|21|136|4|1|141|2021|8|1|19|17|52|1|N
15|18|2007|C|2|0|1|1903|38|17|0|1518|33|112|2|2|116|2021|8|1|19|25|43|1|N
15|18|2027|C|3|0|2|2004|38|17|0|1518|15|65|0|0|65|2021|8|1|19|5|56|1|N
15|18|2060|C|2|0|1|1482|38|17|0|1518|17|112|2|0|114|2021|8|1|18|28|36|1|N
15|18|2065|C|1|0|1|1346|38|17|0|1518|20|139|3|2|144|2021|8|1|18|56|39|1|N
15|18|2308|C|1|0|2|1877|47|17|0|1518|14|85|0|1|86|2021|8|1|18|59|17|1|N
15|18|3914|C|1|0|2|1106|68|45|0|1518|2|72|4|0|76|2021|8|1|19|1|30|1|N
15|19|4849|B|1|0|1|1373|105|18|0|1519|4|113|2|0|115|2021|8|1|18|52|8|1|N
15|19|4890|C|1|0|1|1432|105|26|0|1519|23|80|2|0|82|2021|8|1|18|27|44|1|N
15|19|4913|C|2|0|1|1402|105|18|0|1519|14|86|3|1|90|2021|8|1|18|54|30|1|N
15|19|4960|B|1|0|1|1208|105|26|0|1519|24|114|2|0|116|2021|8|1|18|28|33|1|N
15|19|4969|B|1|0|1|1880|105|18|0|1519|11|158|0|2|160|2021|8|1|19|30|41|1|N
15|19|4969|C|1|0|1|1880|105|18|0|1519|11|161|2|0|163|2021|8|1|19|12|9|1|N
15|20|3163|B|1|0|1|1419|60|24|0|1520|4|138|1|1|140|2021|8|1|18|23|44|1|N
15|20|3243|B|1|0|1|1315|60|24|0|1520|19|131|2|1|134|2021|8|1|18|39|26|1|N
15|20|3244|B|1|0|1|1741|60|24|0|1520|19|223|7|1|231|2021|8|1|18|40|25|1|N
15|20|3398|B|1|0|1|1856|60|24|0|1520|26|182|5|3|190|2021|8|1|18|48|27|1|N
15|20|3410|B|1|0|1|1732|60|24|0|1520|27|203|3|0|206|2021|8|1|18|36|36|1|N
15|20|3451|C|2|0|1|1436|60|24|0|1520|25|138|2|1|141|2021|8|1|18|39|21|1|N
15|21|456|C|2|0|1|1845|15|28|0|1521|32|201|2|0|203|2021|8|1|18|30|50|1|N
15|21|463|B|1|0|1|1531|15|28|0|1521|31|177|1|0|178|2021|8|1|18|43|41|1|N
15|21|2379|C|2|0|1|1636|51|28|0|1521|24|195|4|0|199|2021|8|1|18|36|35|1|N
15|21|3936|B|1|0|1|1039|69|28|0|1521|30|190|0|0|190|2021|8|1|18|26|27|1|N
15|21|4743|B|1|0|2|1359|104|28|0|1521|14|104|0|0|104|2021|8|1|18|44|19|1|N
15|21|4753|C|1|0|1|1431|104|28|0|1521|13|135|3|2|140|2021|8|1|18|27|20|1|N
15|22|2576|C|1|0|1|1884|58|29|0|1522|18|153|3|1|157|2021|8|1|18|25|36|1|N
15|22|2763|B|1|0|1|1255|58|29|0|1522|12|72|1|0|73|2021|8|1|18|27|8|1|N
15|22|2796|B|1|0|1|1892|58|29|0|1522|13|130|2|0|132|2021|8|1|19|4|15|1|N
15|22|2797|B|1|0|1|1965|58|29|0|1522|13|94|2|2|98|2021|8|1|19|10|22|1|N
15|22|2813|B|1|0|1|1718|58|29|0|1522|20|79|4|0|83|2021|8|1|18|57|24|1|N
15|22|2888|B|1|0|1|1929|58|32|0|1522|14|157|2|1|160|2021|8|1|19|17|1|1|N
15|23|2237|C|1|0|2|1958|44|4|0|1523|29|218|0|1|219|2021|8|1|18|34|11|1|N
15|23|2390|B|1|0|1|1140|52|4|0|1523|8|131|1|1|133|2021|8|1|18|16|54|1|N
15|23|2397|B|1|0|3|1877|52|4|0|1523|1|145|2|0|147|2021|8|1|18|24|51|1|N
15|23|4143|C|1|0|3|1594|52|4|0|1523|12|67|1|0|68|2021|8|1|18|21|0|1|N
15|23|4702|C|1|0|1|1703|102|4|0|1523|23|101|2|0|103|2021|8|1|18|25|9|1|N
15|23|4713|C|1|0|3|1274|102|4|0|1523|20|107|2|0|109|2021|8|1|18|42|47|1|N
15|24|2618|B|1|0|1|1934|58|30|0|1524|10|142|2|0|144|2021|8|1|19|0|42|1|N
15|24|2932|C|1|0|1|1654|58|32|0|1524|6|90|0|0|90|2021|8|1|18|36|49|1|N
15|24|2970|C|1|0|1|1900|58|32|0|1524|11|113|2|2|117|2021|8|1|18|43|19|1|N
15|24|2991|B|1|0|1|1702|58|30|0|1524|12|78|3|1|82|2021|8|1|18|9|27|1|N
15|24|2993|B|1|0|1|1675|58|30|0|1524|11|103|3|1|107|2021|8|1|18|42|6|1|N
15|24|3029|C|2|0|1|1462|58|30|0|1524|21|54|1|1|56|2021|8|1|18|9|53|1|N
15|25|1154|B|1|0|1|1161|32|3|0|1525|8|80|1|1|82|2021|8|1|19|7|52|1|N
15|25|1166|C|1|0|1|1313|32|3|0|1525|16|99|1|0|100|2021|8|1|18|56|29|1|N
15|25|1197|B|1|0|1|1931|32|3|0|1525|13|130|4|1|135|2021|8|1|18|32|52|1|N
15|25|1205|B|1|0|1|1254|32|3|0|1525|24|112|3|1|116|2021|8|1|18|26|7|1|N
15|25|1207|B|1|0|1|1360|32|3|0|1525|20|123|1|0|124|2021|8|1|18|39|29|1|N
15|25|1217|C|1|0|1|1489|32|3|0|1525|9|66|0|0|66|2021|8|1|18|10|35|1|N
15|26|5271|C|2|0|1|1736|107|2|0|1526|15|92|1|1|94|2021|8|1|18|27|55|1|N
15|26|5275|C|1|0|1|1910|107|34|0|1526|13|116|3|0|119|2021|8|1|18|15|52|1|N
15|26|5278|B|1|0|1|1424|107|2|0|1526|14|146|3|1|150|2021|8|1|19|6|42|1|N
15|26|5286|B|1|0|1|1590|107|34|0|1526|6|174|1|0|175|2021|8|1|19|4|18|1|N
15|26|5287|B|1|0|1|1682|107|34|0|1526|11|123|1|0|124|2021|8|1|18|29|3|1|N
15|26|6434|C|1|0|1|2035|107|2|0|1526|26|121|0|1|122|2021|8|1|19|7|36|1|N
15|27|502|C|2|0|1|1886|18|7|0|1527|5|157|4|0|161|2021|8|1|18|28|38|1|N
15|27|2479|B|1|0|1|1876|55|35|0|1527|22|157|4|1|162|2021|8|1|18|56|20|1|N
15|27|2519|C|2|0|1|1806|55|35|0|1527|27|140|0|0|140|2021|8|1|18|54|29|1|N
15|27|2532|B|1|0|1|1737|55|35|0|1527|29|151|11|4|166|2021|8|1|18|34|43|1|N
15|27|2548|C|1|0|1|1798|55|35|0|1527|33|120|3|0|123|2021|8|1|19|14|57|1|N
15|27|2552|B|1|0|1|1811|56|35|0|1527|9|146|2|1|149|2021|8|1|19|24|49|1|N
15|28|1962|C|1|0|1|1920|36|20|0|1528|17|68|0|0|68|2021|8|1|19|10|39|1|N
15|28|1965|B|1|0|3|1848|36|20|0|1528|12|22|0|1|23|2021|8|1|19|22|51|1|N
15|28|5881|C|3|0|2|1833|121|20|0|1528|24|62|1|0|63|2021|8|1|19|23|58|1|N
15|28|5904|C|5|0|2|1825|121|20|0|1528|27|53|5|0|58|2021|8|1|18|36|57|1|N
15|28|5905|B|1|0|3|1835|121|20|0|1528|22|116|1|1|118|2021|8|1|18|14|13|1|N
15|28|6519|C|1|0|1|1645|36|20|0|1528|9|63|2|0|65|2021|8|1|18|26|7|1|N
15|29|3360|B|1|0|1|1891|60|25|0|1529|7|204|5|1|210|2021|8|1|18|31|33|1|N
15|29|3368|C|2|0|1|1868|60|25|0|1529|17|191|5|2|198|2021|8|1|18|52|36|1|N
15|29|3472|B|1|0|1|1827|60|25|0|1529|8|225|3|1|229|2021|8|1|19|17|6|1|N
15|29|3478|B|1|0|1|1072|60|25|0|1529|14|106|5|1|112|2021|8|1|18|59|57|1|N
15|29|3588|C|1|0|1|1456|60|25|0|1529|22|193|5|1|199|2021|8|1|18|38|25|1|N
15|29|3644|C|1|0|1|1479|60|25|0|1529|23|176|2|4|182|2021|8|1|18|27|31|1|N
15|30|1111|C|1|0|1|1715|30|5|0|1530|21|244|16|2|262|2021|8|1|18|52|14|1|N
15|30|5970|C|4|0|1|1989|32|5|0|1530|13|44|1|1|46|2021|8|1|18|36|26|1|N
15|30|6365|B|1|0|1|1081|30|5|0|1530|25|137|12|4|153|2021|8|1|18|41|5|1|N
15|30|6368|C|1|0|1|1199|30|5|0|1530|25|143|4|1|148|2021|8|1|19|9|14|1|N
15|30|6383|B|1|0|1|1889|30|5|0|1530|23|202|15|1|218|2021|8|1|19|10|55|1|N
15|30|6387|B|1|0|1|1091|30|5|0|1530|24|86|1|0|87|2021|8|1|18|48|14|1|N
15|31|3053|B|1|0|1|1806|60|41|0|1531|1|175|10|1|186|2021|8|1|18|49|33|1|N
15|31|3071|C|1|0|1|1742|60|41|0|1531|3|184|1|2|187|2021|8|1|19|45|47|1|N
15|31|3534|B|1|0|1|1871|60|41|0|1531|4|222|6|0|228|2021|8|1|19|27|24|1|N
15|31|3623|C|1|0|1|1882|60|41|0|1531|25|209|3|0|212|2021|8|1|19|4|14|1|N
15|31|3640|B|1|0|1|1190|60|41|0|1531|24|137|3|1|141|2021|8|1|19|31|32|1|N
15|31|3715|C|1|0|1|1968|60|41|0|1531|28|162|6|1|169|2021|8|1|19|36|36|1|N
15|32|984|C|1|0|1|1593|122|27|0|1532|17|199|5|0|204|2021|8|1|18|40|45|1|N
15|32|1001|C|1|0|1|1350|122|27|0|1532|19|135|5|2|142|2021|8|1|18|29|56|1|N
15|32|1002|B|1|0|1|1360|122|27|0|1532|19|131|2|0|133|2021|8|1|18|52|33|1|N
15|32|1011|B|1|0|1|1322|122|27|0|1532|28|154|4|1|159|2021|8|1|18|28|42|1|N
15|32|1061|C|2|0|1|1901|122|27|0|1532|21|107|7|0|114|2021|8|1|18|30|13|1|N
15|32|2086|C|2|0|1|1518|122|27|0|1532|1|183|1|0|184|2021|8|1|18|48|43|1|N
15|33|649|C|2|0|2|1401|22|1|0|1533|28|173|1|0|174|2021|8|1|18|49|29|1|N
15|33|1019|C|1|0|1|1576|26|1|0|1533|6|175|6|182|363|2021|8|1|19|2|41|1|N
15|33|1020|C|1|0|1|1039|26|1|0|1533|8|111|1|0|112|2021|8|1|18|18|16|1|N
15|33|1037|C|2|0|1|1484|26|1|0|1533|11|160|3|1|164|2021|8|1|18|47|35|1|N
15|33|1055|B|1|0|1|1653|26|1|0|1533|19|159|5|0|164|2021|8|1|19|7|20|1|N
15|33|4327|C|1|0|2|1894|84|1|0|1533|30|175|4|1|180|2021|8|1|19|30|3|1|N
15|34|5319|C|1|0|1|1203|107|34|0|1534|18|82|0|0|82|2021|8|1|18|32|46|1|N
15|34|5324|B|1|0|1|1160|107|2|0|1534|13|89|1|0|90|2021|8|1|18|36|17|1|N
15|34|5339|C|1|0|1|1254|107|36|0|1534|22|103|1|0|104|2021|8|1|18|49|48|1|N
15|34|5345|B|1|0|1|1469|107|36|0|1534|25|115|2|1|118|2021|8|1|19|41|5|1|N
15|34|5351|B|1|0|1|1814|107|36|0|1534|25|124|2|2|128|2021|8|1|19|5|37|1|N
15|34|5435|C|1|0|1|1028|107|36|0|1534|34|116|6|0|122|2021|8|1|20|4|27|1|N
15|35|2443|B|1|0|3|1523|53|7|0|1535|11|73|3|1|77|2021|8|1|19|31|35|1|N
