ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|NUMERO_ARE|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO
1|1|355|B|1|0|5|M|1422|3
1|1|432|C|1|0|25|U|1722|7
1|1|403|C|2|0|31|U|1533|5
1|1|480|C|3|0|33|M|1900|11
1|1|437|C|1|0|23|M|1959|7
1|1|400|C|1|0|17|M|1864|5
1|2|116|B|1|0|9|U|1882|1
1|2|589|C|3|0|11|M|1743|1
1|2|584|B|1|0|15|U|1595|1
1|2|137|C|1|0|19|U|1979|1
1|2|83|C|5|0|6|U|1850|1
1|2|135|C|1|0|1|U|1965|1
1|3|294|C|1|0|13|U|1661|1
1|3|227|C|1|0|10|U|1880|1
1|3|618|B|1|0|3|U|1876|1
1|3|34|C|1|0|20|U|1856|1
1|3|214|C|1|0|12|U|1945|1
1|3|215|C|1|0|12|U|1359|1
2|1|583|C|1|0|32|U|2024|2
2|1|1946|C|2|0|8|U|1847|2
2|1|564|C|2|0|5|R|1751|2
2|1|498|C|1|0|18|U|1931|2
2|1|472|B|1|0|3|U|1478|2
2|1|482|B|1|0|22|U|1498|2
2|1|496|B|1|0|1|U|1918|2
2|1|377|C|2|0|7|U|1506|2
2|2|309|B|1|0|12|U|1701|2
2|2|346|C|2|0|28|U|1903|2
2|2|335|B|1|0|17|U|1398|2
2|2|441|B|1|0|25|U|1879|2
2|2|520|B|1|0|2|U|1713|2
2|2|277|B|1|0|13|U|1812|2
2|2|1651|C|1|0|10|U|1458|2
2|2|246|B|1|0|14|U|1426|2
2|3|38|B|1|0|8|U|1704|1
2|3|132|C|1|0|1|U|1742|1
2|3|199|C|1|0|36|R|1278|1
2|3|2037|C|1|0|25|U|1596|1
2|3|22|C|1|0|4|U|1478|1
2|3|1851|C|2|0|19|U|1823|1
2|3|158|C|1|0|34|U|1853|1
2|3|117|B|1|0|17|U|1545|1
2|4|1725|C|2|0|23|U|1367|4
2|4|1773|C|2|0|33|U|1601|4
2|4|1414|B|1|0|2|U|1496|4
2|4|1428|B|1|0|29|U|1915|4
2|4|1532|C|1|0|3|U|1168|4
2|4|1181|C|2|0|21|U|1524|4
2|4|2022|C|1|0|39|U|1919|4
2|4|1766|B|1|0|30|U|1694|4
2|5|1154|B|1|0|38|U|1176|4
2|5|1328|B|1|0|34|U|1921|4
2|5|1329|B|1|0|26|U|1586|4
2|5|1412|B|1|0|35|U|1737|4
2|5|1076|C|1|0|21|U|1482|4
2|5|882|C|2|0|8|U|1396|4
2|5|1097|B|1|0|24|U|1359|4
2|5|1100|B|1|0|25|U|1590|4
2|6|766|C|1|0|33|U|1374|4
2|6|827|B|1|0|5|U|1773|4
2|6|2042|B|1|0|16|U|1728|4
2|6|843|B|1|0|6|U|1536|4
2|6|735|C|1|0|4|U|1898|4
2|6|891|C|1|0|26|U|1339|4
2|6|1026|C|3|0|18|U|1560|4
2|6|1499|B|1|0|17|M|1933|4
2|7|703|B|1|0|10|U|1696|3
2|7|701|B|1|0|10|U|1841|3
2|7|715|B|1|0|11|U|1915|3
2|7|1265|B|1|0|22|U|1601|5
2|7|1264|B|1|0|22|U|1361|5
2|7|1272|B|1|0|19|U|1352|5
2|7|1677|B|1|0|32|U|1392|2
2|7|1978|B|1|0|6|U|1268|1
2|8|1733|C|1|0|29|U|1451|4
2|8|1352|B|1|0|16|U|1973|4
2|8|1276|B|1|0|8|U|1778|4
2|8|1187|B|1|0|32|U|1839|4
2|8|1699|C|1|0|10|U|1506|4
2|8|1239|C|1|0|22|U|1390|4
2|8|1353|C|2|0|27|U|1493|4
2|8|1231|C|4|0|28|U|1782|4
3|1|248|B|1|0|21|U|1812|3
3|1|446|B|1|0|19|U|1573|3
3|1|29|B|1|0|11|U|1714|1
3|1|477|C|1|0|14|U|1900|3
3|1|216|C|1|0|25|U|1675|3
3|1|45|C|3|0|6|U|1684|1
3|2|396|C|1|0|23|U|1904|4
3|2|361|B|1|0|27|M|1368|4
3|2|290|C|1|0|15|M|1780|4
3|2|298|C|8|0|14|M|1988|4
3|2|353|C|2|0|18|M|1642|4
3|2|317|C|1|0|17|U|1810|4
4|1|79|B|1|0|19|U|1753|1
4|1|92|B|1|0|5|U|1621|1
4|1|62|C|1|0|16|U|1912|1
4|1|378|C|1|0|24|U|1500|5
4|1|5|C|1|0|12|U|1126|1
4|1|12|C|1|0|9|U|1613|1
4|2|454|B|1|0|28|U|1874|9
4|2|318|C|2|0|27|U|1389|4
4|2|185|B|1|0|3|U|1861|3
4|2|248|B|1|0|12|U|1348|3
4|2|533|C|1|0|34|R|1395|10
4|2|503|C|1|0|1|U|1901|3
5|1|1564|B|1|0|19|U|1546|25
5|1|1555|C|1|0|19|U|1991|25
5|1|608|B|1|0|26|U|1962|25
5|1|1701|B|1|0|11|U|1872|2
5|1|640|C|1|0|22|U|1123|25
5|1|10|C|4|0|9|U|1817|2
5|2|1110|C|1|0|32|U|1405|33
5|2|1098|B|1|0|25|U|1515|33
5|2|134|C|2|0|29|U|1783|9
5|2|1100|C|1|0|11|U|1397|33
5|2|479|B|1|0|12|U|1158|20
5|2|90|C|1|0|27|U|1646|6
5|3|703|C|1|0|4|U|1927|28
5|3|425|B|1|0|29|U|1651|18
5|3|713|B|1|0|7|U|1842|28
5|3|187|C|1|0|13|U|1832|10
5|3|698|C|2|0|6|U|1840|28
5|3|441|C|2|0|32|U|1899|18
5|4|777|C|9|0|11|U|1977|30
5|4|752|C|4|0|12|U|1677|30
5|4|79|B|1|0|3|R|1094|4
5|4|954|B|1|0|25|U|1703|30
5|4|907|C|8|0|9|U|1817|30
5|4|1641|C|2|0|14|U|1486|30
5|5|1398|B|1|0|22|U|1576|35
5|5|1442|B|1|0|30|U|1968|35
5|5|1258|C|1|0|17|U|1673|35
5|5|1220|C|1|0|14|U|1381|35
5|5|1279|C|1|0|18|U|1579|35
5|5|1452|C|2|0|29|U|1734|35
5|6|1525|B|1|0|19|U|1153|35
5|6|1729|C|1|0|8|U|1979|35
5|6|266|C|1|0|29|U|1882|17
5|6|268|C|1|0|29|U|1668|17
5|6|1583|C|1|0|20|U|1793|35
5|6|1546|C|1|0|22|U|1939|35
5|7|1002|C|1|0|15|M|1681|30
5|7|1005|B|1|0|15|M|2039|30
5|7|542|B|1|0|28|U|1791|24
5|7|990|C|1|0|20|U|1884|30
5|7|567|C|1|0|31|R|1668|24
5|7|1006|C|5|0|26|M|1794|30
6|1|138|C|3|0|12|U|1828|5
6|1|139|C|3|0|11|U|1918|5
6|1|7|B|1|0|29|U|1721|1
6|1|83|B|1|0|20|M|1849|1
6|1|1|C|1|0|24|U|1915|1
6|1|1|C|2|0|24|U|1915|1
6|2|211|B|1|0|5|U|1858|8
6|2|238|B|1|0|14|M|1836|8
6|2|314|B|1|0|24|U|1628|10
6|2|278|C|1|0|19|U|1320|10
6|2|283|C|1|0|19|U|1733|10
6|2|280|C|1|0|20|M|1946|10
7|1|1105|C|1|0|8|R|1973|76
7|1|1904|B|1|0|20|U|1749|110
7|1|1579|C|1|0|15|R|1948|100
7|1|951|B|1|0|11|U|1157|65
7|1|957|C|1|0|6|R|1438|65
7|1|1087|B|1|0|26|R|1431|75
7|2|48|B|1|0|1|R|1876|5
7|2|334|B|1|0|10|R|1375|22
7|2|332|C|1|0|10|R|1340|22
7|2|147|C|1|0|4|U|1582|13
7|2|145|C|1|0|3|U|1683|13
7|2|628|B|1|0|28|U|1494|44
7|3|2065|B|1|0|25|R|1418|31
7|3|487|C|1|0|20|R|1800|31
7|3|820|C|4|0|2|U|1832|59
7|3|464|B|1|0|28|R|1842|31
7|3|479|B|1|0|27|R|1247|31
7|3|457|B|1|0|24|U|1390|31
7|4|133|C|1|0|21|U|1375|12
7|4|381|C|1|0|12|U|1740|25
7|4|329|C|1|0|19|R|1717|21
7|4|1165|B|1|0|15|U|1475|78
7|4|2084|B|1|0|3|M|1697|62
7|4|1052|C|2|0|16|U|1455|73
7|5|1141|B|1|0|30|U|1523|77
7|5|1922|C|1|0|9|M|1817|111
7|5|1928|B|1|0|10|R|1574|111
7|5|1179|C|1|0|19|U|1505|79
7|5|1116|C|2|0|25|U|1367|77
7|5|1113|B|1|0|12|U|1557|77
7|6|421|C|1|0|8|R|1507|27
7|6|2107|B|1|0|10|U|1323|27
7|6|402|C|1|0|13|U|1825|27
7|6|1735|C|2|0|32|U|1657|102
7|6|2116|B|1|0|33|U|1988|102
7|6|1638|C|1|0|25|U|1838|102
7|7|112|B|1|0|9|U|1731|9
7|7|2|B|1|0|2|U|1088|1
7|7|581|C|1|0|13|M|1838|40
7|7|1819|C|1|0|29|R|1252|107
7|7|27|C|1|0|6|M|1615|3
7|7|714|B|1|0|15|R|1502|51
7|8|255|C|1|0|4|U|1431|19
7|8|263|B|1|0|6|U|1882|19
7|8|505|B|1|0|13|M|1783|34
7|8|1542|C|1|0|26|R|1367|99
7|8|1542|B|1|0|26|R|1367|99
7|8|814|C|1|0|20|M|1538|58
7|9|1608|C|1|0|4|U|1561|102
7|9|1727|B|1|0|28|U|1751|102
7|9|1630|B|1|0|8|U|1981|102
7|9|1691|C|1|0|25|U|1567|102
7|9|2029|C|1|0|19|U|2091|102
7|9|1615|C|1|0|9|U|1582|102
7|10|652|C|1|0|15|R|1947|46
7|10|1830|C|1|0|18|M|1857|108
7|10|1831|C|1|0|18|M|1516|108
7|10|200|C|1|0|2|U|1334|17
7|10|307|B|1|0|13|R|1670|20
7|10|215|C|2|0|6|R|1961|17
7|11|575|B|1|0|1|R|1444|39
7|11|747|B|1|0|20|R|1188|114
7|11|615|B|1|0|18|U|1998|41
7|11|752|C|1|0|21|R|1760|52
7|11|2136|B|1|0|19|R|1138|41
7|11|729|C|1|0|23|R|1110|52
7|12|2142|C|1|0|12|U|1217|90
7|12|1581|C|1|0|28|U|1415|101
7|12|1586|C|1|0|28|R|1846|101
7|12|1778|C|2|0|31|M|1413|105
7|12|1783|B|1|0|4|R|1493|105
7|12|1390|B|1|0|26|R|1972|90
7|13|1770|C|1|0|21|R|1938|103
7|13|1373|B|1|0|30|R|1610|90
7|13|810|B|1|0|18|R|2014|57
7|13|1190|C|4|0|11|M|1870|81
7|13|537|B|1|0|8|M|1827|36
7|13|1194|C|2|0|12|R|1660|124
8|1|2823|C|3|0|13|U|2017|37
8|1|1901|C|1|0|25|U|1533|37
8|1|2781|C|1|0|8|U|1993|37
8|1|3002|C|2|0|4|U|1774|37
8|1|2826|C|3|0|4|U|1816|37
8|1|2733|B|1|0|12|U|1886|37
8|2|1889|C|2|0|18|U|1827|37
8|2|2912|B|1|0|19|U|1527|37
8|2|2918|C|1|0|19|U|1775|37
8|2|2396|B|1|0|28|U|1919|50
8|2|63|B|1|0|4|U|2026|5
8|2|3053|C|1|0|11|U|1860|37
8|3|2038|C|2|0|17|U|1406|37
8|3|2166|C|1|0|22|U|1383|37
8|3|1472|B|1|0|4|U|1100|37
8|3|1509|B|1|0|8|U|1499|37
8|3|1838|B|1|0|23|U|1576|37
8|3|1430|C|2|0|3|U|1431|37
8|4|1734|C|1|0|27|U|1788|37
8|4|2135|C|1|0|16|U|1073|37
8|4|1596|C|1|0|22|U|1519|37
8|4|1574|B|1|0|22|U|1732|37
8|4|1799|C|1|0|30|U|1557|37
8|4|2033|C|1|0|9|U|1617|37
8|5|933|C|2|0|11|U|1785|21
8|5|3282|C|1|0|11|U|1650|21
8|5|1021|C|1|0|8|M|1404|21
8|5|2321|C|1|0|24|R|1671|45
8|5|1387|C|2|0|21|M|1954|36
8|5|2483|C|2|0|29|U|1610|52
8|6|608|C|7|0|5|U|1829|19
8|6|775|C|1|0|26|U|1735|19
8|6|3279|B|1|0|3|U|1021|19
8|6|621|C|1|0|15|U|1641|19
8|6|626|B|1|0|15|U|1377|19
8|6|2867|B|1|0|9|U|1543|19
8|7|1244|B|1|0|21|R|1598|31
8|7|1167|C|1|0|19|M|1720|30
8|7|2226|B|1|0|24|M|1429|40
8|7|2466|C|2|0|27|R|1554|51
8|7|1215|C|1|0|22|M|1314|31
8|7|130|C|4|0|2|M|1564|9
8|8|872|C|1|0|25|U|1655|19
8|8|849|C|3|0|15|U|1768|19
8|8|3294|C|1|0|5|U|1348|19
8|8|612|B|1|0|4|U|1984|19
8|8|3215|C|2|0|17|M|1861|19
8|8|439|B|1|0|12|U|1539|19
8|9|1296|B|1|0|16|U|1563|32
8|9|234|B|1|0|4|R|1979|12
8|9|1136|B|1|0|12|M|1981|29
8|9|1281|B|1|0|19|U|1704|32
8|9|1345|B|1|0|17|U|1098|32
8|9|2278|B|1|0|1|M|1347|44
9|1|852|C|2|0|7|U|1676|5
9|1|947|B|1|0|26|U|1706|5
9|1|967|B|1|0|23|U|1473|5
9|1|927|B|1|0|21|U|1568|5
9|1|834|B|1|0|4|U|1564|5
9|1|991|C|2|0|28|U|1830|5
9|2|1306|B|1|0|13|U|1226|5
9|2|1529|B|1|0|8|U|1898|5
9|2|1511|B|1|0|1|U|1942|5
9|2|1219|B|1|0|4|U|1890|5
9|2|1224|B|1|0|3|U|1771|5
9|2|1464|C|1|0|33|U|1939|5
9|3|336|C|1|0|3|U|1781|2
9|3|204|C|1|0|28|U|1225|2
9|3|249|C|1|0|26|U|1935|2
9|3|35|B|1|0|8|U|1585|2
9|3|87|B|1|0|31|U|1844|2
9|3|10|C|1|0|5|U|1502|2
9|4|2877|C|1|0|9|U|1801|7
9|4|2755|C|1|0|16|U|1823|7
9|4|2941|B|1|0|6|U|1790|7
9|4|2900|B|1|0|14|U|1901|7
9|4|2641|C|1|0|15|U|1082|7
9|4|2828|C|2|0|12|U|1384|7
9|5|3949|C|1|0|9|U|1370|12
9|5|3951|C|2|0|12|U|1533|12
9|5|3981|B|1|0|26|M|1735|12
9|5|4044|C|1|0|3|U|1727|12
9|5|4055|C|1|0|8|U|1902|12
9|5|3969|C|1|0|18|U|1727|12
9|6|3554|B|1|0|7|U|1097|10
9|6|3554|C|1|0|7|U|1096|10
9|6|3087|C|1|0|24|U|1421|8
9|6|3528|C|1|0|9|U|1465|10
9|6|3091|C|2|0|21|U|1404|8
9|6|3432|C|1|0|10|U|2035|10
9|7|1329|B|1|0|5|U|1628|5
9|7|1333|C|1|0|5|U|1686|5
9|7|1629|B|1|0|36|U|1416|5
9|7|1546|C|2|0|18|U|1770|5
9|7|1426|C|1|0|20|U|1690|5
9|7|1354|B|1|0|4|U|1778|5
9|8|4823|C|2|0|5|U|1715|15
9|8|5253|C|1|0|25|U|1848|17
9|8|4694|C|1|0|18|U|1502|15
9|8|5237|B|1|0|27|U|1777|17
9|8|5240|B|1|0|28|U|1534|17
9|8|5187|B|1|0|14|U|1896|17
9|9|3611|B|1|0|1|U|1317|11
9|9|3653|B|1|0|8|U|1697|11
9|9|3674|B|1|0|13|U|1198|11
9|9|3728|B|1|0|30|M|1365|11
9|9|3714|C|1|0|27|U|1678|11
9|9|3675|C|1|0|12|U|1098|11
9|10|5025|B|1|0|12|U|1742|16
9|10|5039|B|1|0|26|U|1878|16
9|10|4971|C|1|0|1|U|1196|16
9|10|4972|B|1|0|8|U|1856|16
9|10|5150|B|1|0|25|U|1886|16
9|10|5170|B|1|0|6|U|1043|16
9|11|5447|C|1|0|28|U|1885|17
9|11|5260|C|2|0|1|U|1474|17
9|11|5503|B|1|0|2|U|1845|17
9|11|5507|B|1|0|3|U|1866|17
9|11|5454|B|1|0|29|U|1941|17
9|11|5387|C|1|0|4|U|1435|17
9|12|4835|C|1|0|6|U|1590|15
9|12|4897|C|1|0|20|U|1886|15
9|12|4808|C|1|0|22|U|1311|15
9|12|4770|B|1|0|17|U|1728|15
9|12|4789|B|1|0|18|U|1674|15
9|12|4799|B|1|0|23|U|1958|15
9|13|1675|B|1|0|12|U|1936|6
9|13|1796|B|1|0|18|U|1528|6
9|13|1862|B|1|0|27|U|1738|6
9|13|1743|C|1|0|15|U|1868|6
9|13|1813|C|1|0|5|U|1083|6
9|13|1755|C|2|0|19|U|1453|6
9|14|3817|C|1|0|6|U|1977|12
9|14|3832|C|2|0|23|U|1462|12
9|14|3829|C|1|0|23|U|1622|12
9|14|3820|C|2|0|7|U|1632|12
9|14|3996|C|1|0|22|U|1889|12
9|14|3765|B|1|0|26|U|1805|12
9|15|4315|C|1|0|14|U|1908|14
9|15|4327|C|1|0|19|U|1974|14
9|15|4487|B|1|0|38|U|1551|14
9|15|4484|B|1|0|35|U|1882|14
9|15|4410|C|1|0|7|U|1736|14
9|15|4446|C|1|0|28|U|1950|14
9|16|3407|C|1|0|27|U|1872|10
9|16|3491|C|3|0|29|U|1962|10
9|16|3309|B|1|0|17|U|1467|10
9|16|3291|C|2|0|17|U|1572|10
9|16|3310|B|1|0|16|U|1708|10
9|16|3266|C|1|0|10|U|1215|10
9|17|766|C|1|0|5|U|1366|4
9|17|789|C|1|0|16|U|1711|4
9|17|762|B|1|0|11|U|1633|4
9|17|3378|B|1|0|25|U|1391|10
9|17|3517|B|1|0|33|U|1979|10
9|17|3559|B|1|0|31|U|1570|10
9|18|2033|B|1|0|17|U|1393|7
9|18|2018|C|1|0|5|U|1698|7
9|18|1981|B|1|0|2|U|1335|7
9|18|2002|B|1|0|4|U|1824|7
9|18|2653|C|1|0|9|U|1894|7
9|18|2655|C|1|0|8|U|1888|7
9|19|2303|B|1|0|29|U|1749|7
9|19|2676|B|1|0|14|U|1620|7
9|19|2730|B|1|0|20|U|1596|7
9|19|2773|B|1|0|11|U|1421|7
9|19|2290|B|1|0|1|U|1651|7
9|19|2297|B|1|0|6|U|1193|7
9|20|2094|B|1|0|19|U|1577|7
9|20|2188|B|1|0|11|U|1581|7
9|20|2221|B|1|0|27|U|1846|7
9|20|2149|C|1|0|12|U|1314|7
9|20|2172|C|1|0|14|U|1352|7
9|20|2116|C|1|0|4|U|1557|7
9|21|4177|B|1|0|19|U|1280|13
9|21|4175|C|1|0|19|U|1463|13
9|21|4199|C|1|0|2|U|1523|13
9|21|4166|C|1|0|24|U|1630|13
9|21|4246|C|2|0|12|U|1756|13
9|21|3140|C|1|0|29|U|1991|9
9|22|2797|C|1|0|26|U|1527|7
9|22|2859|B|1|0|1|U|1664|7
9|22|2809|C|1|0|27|U|1383|7
9|22|2617|B|1|0|8|U|1426|7
9|22|2780|B|1|0|4|U|1686|7
9|22|2583|B|1|0|21|U|1513|7
9|23|717|C|1|0|2|U|1688|3
9|23|704|C|1|0|4|U|1566|3
9|23|476|B|1|0|35|U|1663|3
9|23|390|C|1|0|27|U|1888|3
9|23|353|B|1|0|7|U|1791|3
9|23|727|B|1|0|9|U|1739|3
9|24|561|C|1|0|6|U|1508|3
9|24|4192|C|1|0|28|U|1485|13
9|24|4119|B|1|0|27|U|1280|13
9|24|4130|B|1|0|24|U|1192|13
9|24|556|B|1|0|5|U|1514|3
9|24|4144|C|1|0|34|U|1934|13
10|1|336|C|1|0|5|U|2191|5
10|1|336|B|1|0|5|U|2192|5
10|1|1310|C|4|0|28|U|2014|36
10|1|1201|C|2|0|29|U|1853|33
10|1|411|B|1|0|13|R|2002|5
10|1|1015|B|1|0|21|U|1942|24
10|2|606|C|1|0|16|M|1529|7
10|2|500|C|1|0|20|U|1844|7
10|2|453|B|1|0|19|U|1750|7
10|2|512|C|1|0|24|U|1456|7
10|2|541|C|1|0|33|U|1984|7
10|2|561|B|1|0|9|R|1606|7
10|3|698|C|2|0|15|U|1749|12
10|3|963|C|1|0|26|U|1879|21
10|3|691|C|1|0|13|U|1758|12
10|3|723|C|1|0|17|U|1659|12
10|3|730|C|1|0|19|R|1175|12
10|3|69|C|1|0|6|M|1913|4
10|4|253|C|1|0|22|U|1868|5
10|4|153|B|1|0|27|U|1795|5
10|4|155|B|1|0|27|U|1559|5
10|4|166|B|1|0|10|U|1860|5
10|4|111|C|4|0|29|U|1737|5
10|4|1394|B|1|0|30|U|1860|5
11|1|2581|C|2|0|20|R|1532|33
11|1|2603|B|1|0|26|M|1573|34
11|1|2603|C|2|0|26|M|1573|34
11|1|811|C|1|0|5|R|1702|14
11|1|778|B|1|0|10|R|2005|14
11|1|760|C|2|0|8|U|1764|14
11|2|519|B|1|0|18|U|1392|7
11|2|142|C|1|0|1|U|1952|3
11|2|2532|C|1|0|28|M|2001|32
11|2|180|B|1|0|8|R|1993|3
11|2|224|C|1|0|10|R|1554|3
11|2|627|C|1|0|23|R|1941|9
11|3|1278|B|1|0|20|U|1637|20
11|3|1278|C|2|0|20|U|1637|20
11|3|1280|B|1|0|11|U|1612|20
11|3|1706|C|1|0|31|U|1533|20
11|3|1340|B|1|0|27|U|1744|20
11|3|1719|C|1|0|30|U|1632|20
11|4|828|B|1|0|2|U|1711|15
11|4|896|B|1|0|12|M|1834|15
11|4|910|B|1|0|15|R|1516|15
11|4|2409|C|1|0|24|M|1064|30
11|4|2379|B|1|0|27|U|1906|30
11|4|908|C|1|0|14|R|1386|15
11|5|1490|B|1|0|28|M|2112|20
11|5|1813|B|1|0|9|U|1898|20
11|5|1846|B|1|0|29|U|1568|20
11|5|1484|C|1|0|25|M|1693|20
11|5|1491|C|1|0|26|U|1533|20
11|5|1729|C|1|0|1|U|1586|20
11|6|1485|B|1|0|15|U|1757|20
11|6|1322|C|1|0|13|U|1834|20
11|6|1349|B|1|0|6|U|1462|20
11|6|3068|B|1|0|19|U|1655|20
11|6|1364|C|1|0|7|U|1713|20
11|6|3142|C|1|0|25|R|1676|20
11|7|2035|C|2|0|5|U|1407|25
11|7|2036|C|2|0|8|U|1563|25
11|7|1927|B|1|0|32|U|1459|23
11|7|1932|C|1|0|32|U|1518|23
11|7|2477|C|3|0|14|U|1639|31
11|7|1991|C|1|0|29|U|1679|23
11|8|2622|C|2|0|24|U|1171|35
11|8|2134|C|1|0|7|U|1980|27
11|8|2160|B|1|0|6|U|1475|27
11|8|2241|C|1|0|21|U|1986|27
11|8|2914|B|1|0|32|M|1842|44
11|8|2918|C|1|0|34|U|1328|44
11|9|948|B|1|0|15|U|1741|17
11|9|2699|B|1|0|27|R|1802|37
11|9|2702|B|1|0|29|R|1922|37
11|9|1131|C|2|0|2|M|1479|17
11|9|2683|C|2|0|21|M|1745|37
11|9|2694|C|1|0|28|R|1483|37
11|10|716|C|2|0|8|R|1350|11
11|10|2290|C|1|0|9|R|1865|28
11|10|2313|C|1|0|16|U|1696|28
11|10|2326|C|1|0|12|U|1398|28
11|10|1890|C|1|0|25|R|1820|21
11|10|692|C|1|0|5|U|1365|11
11|11|1645|C|1|0|7|U|1787|20
11|11|1647|C|1|0|23|U|1966|20
11|11|1664|C|1|0|2|R|1720|20
11|11|1665|C|1|0|4|R|1592|20
11|11|1587|B|1|0|18|U|1742|20
11|11|1634|C|4|0|21|U|1970|20
11|12|383|C|1|0|6|U|1137|7
11|12|338|B|1|0|25|U|1522|7
11|12|436|B|1|0|33|U|1523|7
11|12|492|B|1|0|16|U|1758|7
11|12|557|C|1|0|28|U|1955|7
11|12|542|C|1|0|30|U|1849|7
11|13|732|B|1|0|9|R|1923|12
11|13|11|C|1|0|2|U|1806|1
11|13|3|C|1|0|1|M|1793|1
11|13|50|C|2|0|4|U|1786|1
11|13|2852|C|1|0|28|R|1424|42
11|13|1184|C|1|0|15|U|1735|18
11|14|2758|C|1|0|28|R|1603|39
11|14|109|B|1|0|9|U|1853|2
11|14|2736|B|1|0|27|M|1925|38
11|14|1208|C|1|0|23|U|1803|19
11|14|128|B|1|0|4|R|1396|2
11|14|300|C|1|0|17|R|1552|5
11|15|1158|C|1|0|29|M|1534|17
11|15|1018|C|2|0|14|U|1382|17
11|15|1036|B|1|0|7|U|1714|17
11|15|1102|C|1|0|7|U|1309|17
11|15|1110|C|3|0|19|U|1816|17
11|15|1103|C|1|0|10|U|1667|17
12|1|1968|C|1|0|20|R|1954|51
12|1|2334|C|1|0|24|U|1801|59
12|1|2337|C|1|0|25|U|2143|59
12|1|509|B|1|0|6|U|1581|7
12|1|2732|C|1|0|30|R|1551|74
12|1|479|C|1|0|4|M|1844|6
12|2|1522|B|1|0|17|U|1702|36
12|2|1494|C|1|0|14|U|1516|36
12|2|1935|C|1|0|21|U|1453|50
12|2|1945|C|1|0|22|R|1162|50
12|2|2140|B|1|0|26|U|1933|56
12|2|1480|C|1|0|10|M|1816|36
12|3|883|C|2|0|33|U|1633|21
12|3|926|C|1|0|30|R|1445|21
12|3|2276|C|1|0|10|R|1652|58
12|3|934|B|1|0|32|R|1408|21
12|3|1613|B|1|0|20|U|1820|39
12|3|1643|C|1|0|19|M|1890|39
12|4|24|C|1|0|16|U|1230|1
12|4|108|C|1|0|9|U|1946|1
12|4|76|C|2|0|10|U|1636|1
12|4|53|C|1|0|11|U|1637|1
12|4|168|B|1|0|2|U|1863|1
12|4|224|B|1|0|18|U|1870|1
12|5|472|B|1|0|2|R|1262|4
12|5|1751|B|1|0|7|M|1854|79
12|5|1798|C|3|0|23|M|1613|46
12|5|2518|C|1|0|13|R|1329|63
12|5|2017|B|1|0|24|U|1310|53
12|5|2577|B|1|0|25|R|1346|67
12|6|2531|B|1|0|23|R|1962|64
12|6|1157|C|2|0|12|U|1848|28
12|6|2492|C|1|0|17|U|1898|62
12|6|1164|B|1|0|9|R|1614|28
12|6|2479|C|1|0|21|M|1903|62
12|6|1124|B|1|0|26|U|1855|28
12|7|1216|C|1|0|6|U|1849|29
12|7|1319|C|1|0|23|U|1370|30
12|7|1210|B|1|0|3|U|1473|29
12|7|1276|B|1|0|19|R|1829|29
12|7|1295|B|1|0|21|R|1870|29
12|7|1244|C|1|0|11|M|1071|29
12|8|680|B|1|0|11|R|1253|12
12|8|844|C|1|0|19|U|2036|18
12|8|847|C|1|0|19|U|2045|18
12|8|2054|C|1|0|3|R|2204|54
12|8|1656|C|2|0|1|U|1276|40
12|8|1809|B|1|0|23|M|1844|47
12|9|183|B|1|0|20|U|1325|1
12|9|319|B|1|0|1|M|1764|1
12|9|112|C|1|0|25|U|1479|1
12|9|151|B|1|0|25|U|1679|1
12|9|245|B|1|0|18|U|1367|1
12|9|308|B|1|0|15|U|1049|1
13|1|1249|B|1|0|21|R|1909|62
13|1|1240|C|1|0|21|R|1891|62
13|1|486|B|1|0|13|R|1415|28
13|1|422|C|2|0|4|R|1598|25
13|1|1407|C|1|0|24|R|1812|72
13|1|224|B|1|0|2|M|2007|13
13|2|316|C|1|0|26|M|1860|18
13|2|323|C|1|0|28|R|1780|18
13|2|1174|C|2|0|14|R|1566|59
13|2|555|C|2|0|17|U|1617|30
13|2|593|C|2|0|19|R|1459|30
13|2|1087|B|1|0|30|M|1706|54
13|3|345|C|2|0|12|R|1695|20
13|3|201|C|1|0|9|R|1890|11
13|3|715|C|3|0|21|U|1518|39
13|3|400|C|1|0|16|R|1827|24
13|3|994|C|1|0|19|M|1493|50
13|3|45|C|1|0|3|U|1716|3
13|4|1178|C|1|0|15|M|1955|60
13|4|1177|C|1|0|15|M|1338|60
13|4|1518|C|1|0|29|U|1939|76
13|4|24|C|1|0|3|R|1415|2
13|4|7|B|1|0|6|R|1643|1
13|4|266|B|1|0|8|R|1842|15
13|5|1318|B|1|0|22|M|1396|66
13|5|807|C|1|0|12|R|1792|44
13|5|810|C|1|0|12|R|1948|44
13|5|215|B|1|0|4|U|1593|12
13|5|1273|C|2|0|15|U|1540|63
13|5|1498|C|2|0|30|U|1783|75
13|6|886|B|1|0|6|U|1665|47
13|6|913|B|1|0|13|U|1803|47
13|6|922|B|1|0|17|U|1411|47
13|6|1356|C|1|0|33|U|1851|68
13|6|1768|C|1|0|26|R|1606|68
13|6|1367|C|2|0|30|U|1463|68
13|7|734|B|1|0|19|M|1948|40
13|7|929|B|1|0|18|U|1876|40
13|7|740|C|1|0|14|M|1880|40
